,place_name,address,place_id,latitude,longitude,types,city
19,Vedant Children Hospital,"Gate No. S3, F3 Building, Vedant Complex, Acharya Atre Marg, Eastern Express Highway, Tulsi Dham, Thane, Maharashtra 400602, India",ChIJNWvnxGy55zsRzHEh1Q_PPno,19.2089998,72.9616564,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
20,Sunjeevan Hospital & I.C.U.,"1st Floor, Adnan Mahal, Kvilla, Near Holy Cross High School, Rabodi Rd, Thane West, Thane, Maharashtra 400601, India",ChIJnbG4Pjq55zsRztwvnqOXiNo,19.2028522,72.979868,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
21,Currae Specialty Hospital,"Thane - Bhiwandi Road near high street mall, Kapurbawdi, Junction, Thane, Maharashtra 400607, India",ChIJ7VwykkW55zsRTdxFpd-PGps,19.2172025,72.9806219,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
22,Mumbra Municipality Hospital,"Anand Koliwada Rd, Zainy Colony, Anand Koliwada, Mumbra, Thane, Maharashtra 400612, India",ChIJ96aPqB6_5zsRhgO9aSiOan8,19.1857672,73.0225918,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
23,Mamta Hospital,"Aadinath Apartment, Sai Kunj, 1st Floor, Opposite Castle Mills, Lal Bahadur Shastri Rd, Uthalsar, Thane West, Thane, Maharashtra 400601, India",ChIJzUSZp0e55zsRV6b2hah8FoU,19.2027233,72.9762159,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
24,Kaushalya Medical Foundation Trust Hospital,"Namdev Wadi, opp. Nitin Company, Ramabai Ambedkar Nagar, Ganeshwadi, Thane West, Thane, Maharashtra 400601, India",ChIJle3L_xa55zsRTtIOvqvjoK4,19.2001465,72.9665521,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
25,Aarogya Multi Specialty Hospital & Trauma Center,"Aarogya Hospital, Heramba Heights, Old, Pune - Mumbai Hwy, Kalwa West, Kharegaon, Naka, Thane, Maharashtra 400605, India",ChIJ7cxBEc6-5zsRyFxPv7bHY_M,19.2016714,73.00077139999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
26,Oscar Medical Foundation & Research Centre | Trust Hospital in Thane,"2nd flr, Sai Sadan Building, Vartak Nagar Naka, Thane West, Maharashtra 400606, India",ChIJjTDj6Wy55zsRxTkPQ8xPCAM,19.209446,72.96219099999999,"['hospital', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']",Thane
27,OSCAR MULTISPECIALITY HOSPITAL,"Manpada Flyover Near Manpada Signal, Ghodbunder Road, Off, Tikuji Ni Wadi Rd, Manpada, Thane West, Thane, Maharashtra 400607, India",ChIJPSeQQOG75zsRvd1k0ekwC4A,19.2367438,72.9742696,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
28,Dr. Sapatnekar Hospital Intensive Coronary Care Unit & Polyclinic,"1st Floor, Mahadev Tower Lal Bahadur Shastri Road Naupada Near, Hariniwas Cir, Thane West, Thane, Maharashtra 400602, India",ChIJO0oWrhi55zsR0IZlnCQUXBE,19.1920275,72.9686215,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
29,Vedant Super Speciality Hospital G.B.Road,"Vedant Hospital, Ghodbunder Rd, Kasarvadavali, Thane West, Thane, Maharashtra 400615, India",ChIJP17fpaa75zsRQqp96fgFEs8,19.2717195,72.9627958,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
30,Dr. Nageshwari Sharma | Plastic Surgeon in Thane,"Rosa Vista, Ghodbunder Rd, opp. Suraj Water Park, Thane, Maharashtra 400607, India",ChIJMU_N8nu75zsR9BHX9ahS77Y,19.2559675,72.97158069999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
31,Metro lab & pathology,"Shankar Rao Pednekar Road, opposite Police Quarter, Tembhi Naka, Thane West, Thane, Maharashtra 400601, India",ChIJbc-KKDu55zsR0jEVpS_EV48,19.1985517,72.9779714,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
32,Titan Hospital,"Soham Plaza, North East, Ghodbunder Rd, near Tikujini Wadi Manpada, Bhavani Nagar, Thane West, Thane, Maharashtra 400607, India",ChIJw0l3feG75zsRASsRAgUC4hk,19.2359164,72.9755919,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
33,Hospital,"TMC hospital, Laxmi Nagar, Balkum Pada, Majiwada, Thane, Maharashtra 400608, India",ChIJaSJQpHe55zsRrGsUCrf6kac,19.2152559,72.9918208,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
34,Kevalya Hospital,"Siddhi Apartments, near, Ghodbunder Road, Vijay Garden Rd, Thane West, Thane, Maharashtra 400615, India",ChIJ_Tjqh5a75zsRvJx24yoZFcA,19.261654,72.97276099999999,"['physiotherapist', 'hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Thane
35,Vaidya Hospital,"Agiary Ln, Charai, Thane West, Thane, Maharashtra 400601, India",ChIJPQuSvyS55zsR6ZO_SIke5Zs,19.1967387,72.9770245,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
36,Modi Hospital,"Opp Shreenagar Octroi Post,Shreenagar, Wagle Estate, Thane West, Maharashtra 400604, India",ChIJX5zkBqq55zsRQCBgkSnQAoo,19.188826,72.945848,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
37,Orbit Hospital & ICU,"9, Sawarkar Nagar, Patil Nagar, Thane West, Thane, Maharashtra 400606, India",ChIJ567zOg255zsR0w2TutfEusQ,19.206693,72.955805,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
38,Balaji Hospital Avanced Chest Centre,"White House Apartment, Opp. Hotel Abhishek, Khopat, Thane West, Thane, Maharashtra 400601, India",ChIJA6iHHD655zsRiAdzawpLucg,19.2037665,72.97005539999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
39,Thane Eye Care Hospital,"First Floor, Almeda Rd, opposite TMC, Ramabai Ambedkar Nagar, Panch Pakhdi, Thane West, Thane, Maharashtra 400602, India",ChIJ_88kPHO55zsRjcr320459RI,19.1984454,72.96668149999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
40,Shree Sai Hospital,"Soham Gardens, 209 210, Soham Plaza, Ghodbunder Rd, above Bikaner Sweet Shop, Manpada, Thane West, Thane, Maharashtra 400607, India",ChIJIYkKJ-K75zsRSW5SDJr0TTQ,19.2350551,72.9756653,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Thane
41,Nest Maternity and Surgical Hospital,"Behind State Bank Of India, Naupada, Thane West, Thane, Maharashtra 400602, India",ChIJT6KQmh-55zsRL7JcRNwfY1s,19.1879506,72.96881929999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
42,Dr Bedekar Hospital for Women and Children,"Shivashakti Building, Naupada, M Karve Rd, Ghantali, Thane, Maharashtra 400602, India",ChIJGc4uHCG55zsRKbGryqn4zNQ,19.1894246,72.97349369999999,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Thane
43,Aarogyam Multi Speciality Hospital,"3, Pant Ram Marathe Path, Daulat Nagar, Thane East, Thane, Maharashtra 400603, India",ChIJK4Vg3Ni45zsRK7NPJ8jf7sg,19.184153,72.9767801,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
44,Currae Gynaec | IVF | Birthing Hospital,"Rosa Vista, MH SH 42, opp. Suraj Water Park, Thane, Maharashtra 400607, India",ChIJk8_cVZO75zsRTu68x-gXAxU,19.2559341,72.9715899,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
45,"JAI Hospital- Bone, Trauma, Joint Centre Thane","Sai Sadan, Old Pune Rd, Dhobi Ali, Charai, Thane West, Thane, Maharashtra 400601, India",ChIJVVE_yjy55zsRpQf1yBDm94w,19.1980194,72.9741598,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Thane
46,Omkar Maternity Hospital,"Rutu Estate, Ghod Bunder Road, Near, Hiranandani Estate, Thane West, Thane, Maharashtra 400606, India",ChIJVVVVrO-75zsRzR5bryCgB8Y,19.2476514,72.9777786,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
47,Aditya Orthopedic Hospital,"Ghodbunder Rd, Sainath Nagar, Majiwada, Thane, Maharashtra 400601, India",ChIJLdiR8Ua55zsRgzHAn7Cg-Y0,19.2135289,72.9779211,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
48,HIGHWAY HOSPITAL,"Dev Ashish, First Floor, Marathon Square, Thane West, Thane, Maharashtra 400604, India",ChIJqydTZhPH5zsRzrs5MOvbcYU,19.1896515,72.96278400000001,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
49,INFINITY MEDISURGE CENTRE SPECIALITY HOSPITAL,"Shop no 1, Ground Floor Amber Arcade, below waviker eye institute Lodha service road, Nasik, Hwy Road, Sainath Nagar, Majiwada, Thane, Maharashtra 400601, India",ChIJFfPJzke55zsRUSKIww9fsQQ,19.2122694,72.98037440000002,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
50,Siddhivinayak Hospital (Multi Speciality),"S1, Tulsi Dham, Vedant Complex, Vartak Nagar, Thane (W, Thane, Maharashtra 400606, India",ChIJdemoPm255zsR4g9_ceD1z-Q,19.2086724,72.9602112,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
51,Lokmanya Hospital & ICU,"Opp. Near, Rd Number 22, Sawarkar Nagar, Karvalo Nagar, Thane West, Thane, Maharashtra 400606, India",ChIJ7Qc8y3S55zsROssv6Vks_kc,19.2070518,72.9502346,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
52,Shree Ram Hospital,"Godbandar Road, Ovala, Thane, Maharashtra 400607, India",ChIJbbvxj6e75zsReLRy8Root98,19.276297,72.960009,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
53,Dr. Godbole’s Heart Care Hospital,"M. G. Road, Naupada, Shivaji Nagar, Thane West, Thane, Maharashtra 400602, India",ChIJ6RyMKOC45zsRue8O4IUj_Fs,19.185411,72.9674888,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
54,Dr. Bansal's Arogya Hospital & UMA IVF,"Dr. Bansal's Arogya Hospital, Golden Park, Opp. Navneet Motors, muktai nagar, Mumbai, Lal Bahadur Shastri Rd, Thane West, Thane, Maharashtra 400601, India",ChIJk3k8Qke55zsRG-ddbGKfRDo,19.2112493,72.97706190000001,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Thane
55,Trupti Maternity General Hospital,"D- Nebula, 1St Floor, Cosmos Paradise, Opposite Devaya Nagar, Pokhran Road, Thane, Maharashtra 400606, India",ChIJrR4EMG655zsRlnyWJV4AHxo,19.2066226,72.95717859999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
56,Dr Suradkar's HIGHWAY HOSPITAL,"Address: Dev Ashish, First Floor, Marathon Square, Thane West, Mumbai, Maharashtra 400604, India",ChIJkV4zG4645zsRsVI3FN313zY,19.1895392,72.9628815,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
57,Abhimaan Maternity and Surgical Hospital,"1st floor, Abhimaan CHS, Beside Traffic police station Teen Hath naka (Marathon chowk, Thane West, Thane, Maharashtra 400602, India",ChIJiZdcax255zsRkvcJW5dmAGo,19.1890865,72.9644896,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Thane
58,V.S.Gen. Hospital,"Dhokali, Thane West, Thane, Maharashtra 400607, India",ChIJacSR2lC55zsRW0__vq5cyrg,19.2266605,72.9838366,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
59,Param Hospital,"2nd floor golden Park, Next to Wood Plaza, Lal Bahadur Shastri Rd, Gokul Nagar, Thane West, Thane, Maharashtra 400601, India",ChIJPamEzCK55zsRNAz6LN0914Y,19.2112589,72.977055,"['hospital', 'health', 'point_of_interest', 'establishment']",Thane
