,place_name,address,place_id,latitude,longitude,types,city
21,Dr. G. S. Bharati Hospital,"416410, Aman Nagar, Shivaji Nagar, Sangli Miraj Kupwad, Maharashtra 416410, India",ChIJSbmCX7QjwTsRll4dfH6UcEQ,16.8267896,74.64301259999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
22,Aditya Rainbow Children's Hospital,"Pushparaj chowk, Sangli - Miraj Rd, next to DCC Bank, Sangli, 416416, India",ChIJS4u55W8YwTsRqjNAKPB7MeE,16.8533163,74.5808766,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
23,Sanjeevani Multicare Hospital,"Sangli Miraj Kupwad, Maharashtra 416414, India",ChIJg3VF97gjwTsRr3KpgeNDDwM,16.868901,74.6169566,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
24,Birnale Hospitals,"1677, Dr Ambedkar Rd, South Shivaji Nagar, Patrakar Nagar, Sangli, Maharashtra 416416, India",ChIJQbB_8mgYwTsRPgwexX4mRxc,16.853402,74.573414,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
25,Dr.Sujat Khot And Dr.Mahesh Khot (Khot Hospital),"Old Miraj Rd, Sangli Miraj Kupwad, Maharashtra 416414, India",ChIJd65ft-4iwTsRGvpPLcZChdY,16.8606523,74.623656,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
26,Aditya Hospital- Laser treatment,"Sangli - Miraj Rd, Vishrambag, Sangli, Maharashtra 416415, India",ChIJIV_g1YMiwTsR-oczkW6bQy0,16.8478887,74.596476,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
27,Bhomaj Hospital,"Near Patwardhan Hospital Sangli, Miraj Rd, Miraj, Maharashtra 416410, India",ChIJ6U3Rv7IjwTsRYGHn8dITS1Y,16.832965,74.6411237,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
28,Sarvamangal Hospital,"Vantmure Corner, Sangli - Miraj Rd, Shivaji Nagar, Miraj, Maharashtra 416410, India",ChIJc7SetrIjwTsRtpz2BbyiBpA,16.8322143,74.6402828,"['doctor', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
29,Samvedana Neurological Hospital,"Sangli Miraj Road, Jai Hind Colony, Vishrambag, Sangli, Maharashtra 416416, India",ChIJp5wImoMiwTsRQSddScbWB-g,16.8500883,74.5979981,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
30,Orrchid the fertility clinic (hospital) Miraj-Sangli,"Haripriyanagar, Vishrambag, Sangli, Maharashtra 416415, India",ChIJwfHUSJ0jwTsROiBJPgLSB-k,16.844863,74.5982576,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
31,"Dr. Rawal Maternity And Surgical Hospital, Hospital","Dr. Rawal Maternity And Surgical Hospital, Shani Mandir Road, Mangalwar Peth, Sangli Miraj Kupwad, Maharashtra 416410, India",ChIJpbuaK7cjwTsRMltzgAi9t6o,16.8286429,74.6491988,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
32,Sanjeevani Hospital,"Gandhi Nagar, Vishrambag, Sangli, Maharashtra 416415, India",ChIJDfL-Tn8YwTsRCFlA6qn7R6Q,16.8469594,74.5922609,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
33,Ushahkal Nursing Home Sangli,"Miraj Road, opp. Zilla Parishad, Sangli, Maharashtra 416416, India",ChIJgYaupW8YwTsRJpaZmwdjnr0,16.8542037,74.5790899,"['hospital', 'health', 'point_of_interest', 'establishment']",Sangli-Miraj-Kupwad
