,place_name,address,place_id,latitude,longitude,types,city
24,Shri Sai Hospital,"Opp. Gangamai Mangal Karyalay, Satana Road, Malegaon, Maharashtra 423203, India",ChIJz8JODZOZ3jsR1xXiHoOAKds,20.5522952,74.51553559999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
25,Om Hospital,"1st Floor, Balaji Arcade, 60 Feet Road, Soygaon, Malegaon, Maharashtra 423203, India",ChIJfRk5xpSZ3jsRbQUpmxFXLeE,20.553912,74.5188864,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
26,Arogya Sampada Hospital,"Camp Rd, Behind LIC office, Vardhaman Nagar, Malegaon, Maharashtra 423105, India",ChIJw0sn3euZ3jsRz7mJGSzvlJo,20.5622241,74.51940359999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
27,Kilbil Pediatric Hospital,"Royal Hub,1st floor,Shreeram Nagar Road, Mosam Pul, Malegaon, Maharashtra 423105, India",ChIJ_1hvacCZ3jsRPNqnagvOeuI,20.5567615,74.5246879,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
28,Lokmanya Hospital,"Malegaon - Satana Rd, opp. Anand Nursing Home, Satana Naka, Soygaon, Sangameshwar, Maharashtra 423203, India",ChIJ5dVyoJSZ3jsR-h-sZfgPeTs,20.5533158,74.51706709999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
29,Madeena Hospital,"S.No. 149, P.No.7, Abdul aziz Mistri Road, Abdullah Nagar, Chowk, Malegaon, Maharashtra 423203, India",ChIJ0YU447KZ3jsRX1dn3rWZuWQ,20.5483452,74.54436799999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
30,Dr Chopde Hospital ENT Sergon,"Near Hindu Jimkhana, Collector Zone, Sharada Nagar, Osiya Nagar, Malegaon, Maharashtra 423203, India",ChIJIxealb-Z3jsRP3kWN3NH5Kw,20.5539706,74.5245806,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
31,ISLAH HOSPITAL,"islah hospital, Malegaon, Maharashtra 423203, India",ChIJERSxw0qY3jsR24l1PXizcBo,20.5555155,74.54758,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
32,Shree Sai Krupa Hospital,"Camp, Malegaon, Maharashtra 423105, India",ChIJbXNZAFaX3jsRpmozv7TcCH0,20.5769888,74.50545799999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
33,Excel Hospital,"22, Ansar X-ray Clinic, Teen Qandeel, near Shahi Masjid, Malegaon, Maharashtra 423203, India",ChIJu_eTZrCZ3jsRmAVP8t8yXN0,20.5471934,74.53581179999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
34,Arfat Hospital,"Mohammad Ali Rd, Somwar Ward, Nayapura, Malegaon, Maharashtra 423203, India",ChIJO-SlEbqZ3jsRhSnlenmQAzw,20.5494323,74.5337196,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
35,"RCH Room, N.N. Wadia Hospital Malegaon","Kapad Bazar Rd, opp. Malegaon Municipal Corporation, Building, Gulshanabad, Malegaon, Maharashtra 423203, India",ChIJkafyHLuZ3jsRHUr6DT2DH70,20.5464166,74.5314094,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
36,Abhinandan Hospital,"423105, Gaytri Nagar, AgricultureCollage Farm Area, Malegaon, Maharashtra 423105, India",ChIJpVJoW--Z3jsRarQm-nChmOc,20.5655481,74.51599019999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
37,Sitabai hospital,"12, Camp Rd, Soygaon, Malegaon, Maharashtra 423203, India",ChIJrcrrt1SZ3jsRsX-VaY4Q57Y,20.5596848,74.5220628,"['hospital', 'health', 'point_of_interest', 'establishment']",Malegaon
