,place_name,address,place_id,latitude,longitude,types,city
22,KHADKE HOSPITAL AND HEALTHCARE PVT.LTD,"MJ College Rd, Near Bhaskar Market, Pratap Nagar, Jalgaon, Maharashtra 425001, India",ChIJE55g7bEP2TsRru_T3an3QRw,21.002969,75.562095,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
23,Agrawal Hospital,"National Highway 6, near MJ college, Jalgaon, Maharashtra 425002, India",ChIJNfZYpbYP2TsRv3fRdrSkvKc,21.001995,75.555992,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
24,Shivam Hospital,"Shivram Nagar Rd, Jalgaon, Maharashtra 425001, India",ChIJQafQTEsO2TsRMKMbmbL9vEI,20.9953306,75.555893,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
25,"NUCLEUS HOSPITAL, JALGAON","Pratap Nagar, Jalgaon, Maharashtra 425001, India",ChIJs2thFHcP2TsR12tLFVr8IAs,21.0107378,75.55875999999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
26,Sanjivani Hospital (Dr. Abhay Chaudhari),"2116/A , plot no 6, Nehru chowk, Station Rd, Jalgaon, Maharashtra 425001, India",ChIJhbGGbLsP2TsRAdTTspqkkVI,21.0145697,75.56377859999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
27,Madhur Urology & Stone Clinic,"Ring Road, Brooke Bond Colony, near Bahinabai Udyan, Jalgaon, Maharashtra 425001, India",ChIJcUjtPLEP2TsRWsr5LBThEpg,21.0034485,75.5579805,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
28,Sanjeevan Heart Hospital and Multispecialty Centre,"Joseph School, Minatai Thakre Complex, plot no 65, TPS III Shivram Nagar, Near, opp St, Jalgaon, Maharashtra 425001, India",ChIJMWnkYrkP2TsRmTecLjHkvdM,20.9964394,75.555251,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
29,Aashwini Multispeciality Hospital,"62 Shahu Nager, Behind District, June Jalgaon Rd, Yogeshwar Nagar, Shahunagar, Jalgaon, Maharashtra 425001, India",ChIJN-7PdrwP2TsRRiKiVGTCMmM,21.0134689,75.5587342,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
30,Gokul Hospital,"Mahatma Gandhi Rd, Near Stadium, Jaikisan Wadi, Jalgaon, Maharashtra 425001, India",ChIJu9fNRKUP2TsR__ZJkwM6Vv0,21.0085957,75.5635702,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
31,Aditya Hospital,"Gujral Petrol Pump, pimprala, Jalgaon, Maharashtra 425001, India",ChIJdVF9ZN0P2TsR_khXuTGz0Kk,21.0163251,75.53748879999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
32,Vishwaprabha Hospital,"Akashwani Chowk,, Near Vinod Hospital, National Highway No 6, Nagpur Mumbai Highway, Jalgaon, Maharashtra 425001, India",ChIJbz76nrIP2TsRdUtQ_qXLe1o,20.9976676,75.5623205,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
33,Dipika Hospital,"Bhaskar Market, opp. Police Station, Jalgaon, Maharashtra 425001, India",ChIJyzKp7LEP2TsRErNJYm7CJRw,21.0027788,75.56118070000001,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
34,Yamunai Hospital & Cosmetic Centre,"Plot no 11B Nr.Bahinabai Garden, Jalgaon, Maharashtra, India",ChIJJY25N7EP2TsRvO8yzJPFRJw,21.0028285,75.5573508,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",Jalgaon
35,Pushkar Hospital,"Bhaskar Market Rd, Pratap Nagar, Jalgaon, Maharashtra 425001, India",ChIJB9GA1bMP2TsRdA8vK-_QJ7A,21.0015573,75.5594904,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
36,Sarla Hospital,"ganesh colony, Khwajamiya Rd, Nandanvan Colony, chowk, Jalgaon, Maharashtra 425001, India",ChIJU44j6rkP2TsRljrv3LzD1mc,21.010479,75.5514147,"['hospital', 'health', 'point_of_interest', 'establishment']",Jalgaon
