,place_name,address,place_id,latitude,longitude,types,city
23,Gandhi Hospital Chandrapur,"Pugalia nagar, Civil Lines, Chandrapur, Maharashtra 442402, India",ChIJBcIMd3fW0jsR9O37yPQwuNo,19.9704465,79.2871351,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
24,Dr. Sardeshpande Hospital,"Vivek Nagar, Chandrapur, Maharashtra 442502, India",ChIJm2-VIM_V0jsR7Dtey6WRovM,19.9678765,79.30597200000001,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
25,Bhalme Hospital,"Bazar Ward, Chandrapur, Maharashtra 442402, India",ChIJKR8k_jDU0jsRnRIsVCNjmQY,19.9499466,79.3044233,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
26,Coal City Hospital,"Dr. Amal Potdar, Sarkar Nagar, Tukum, Chandrapur, Maharashtra 442502, India",ChIJncTf8cjV0jsRqDq7tb0cbG4,19.9689977,79.3092396,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
27,Nehra Hospitals,"D.G.Tukum, Jairaj Nagar, Nirman Nagar, Chandrapur, Maharashtra 442401, India",ChIJAQAAANDV0jsRnjcL54xThwc,19.9704597,79.30148450000002,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
28,Madhavbaug Clinic,"Tukodoji Nagar, Near S. T. workshop square, Tukum, Chandrapur - 442401, Chandrapur, Maharashtra 442401, India",ChIJlT3P5OfV0jsR8oOk81TlqVo,19.9829716,79.30095519999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
29,"Ekdant Medicals, Dr. Madurwar's Hospital","Chandrapur - Anchaleshwar Gate Rd, Bazar Ward, Chandrapur, Maharashtra 442402, India",ChIJQxlmaSzU0jsRguW2jCtid34,19.9544353,79.2970115,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
30,Navjeevan Hospital,"Mul Road, Chandrapur, Maharashtra 442401, India",ChIJkQkI_c7V0jsRlcWa6z6ft5U,19.9675865,79.3048343,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
31,Brindavani Hospital,"Tukum, Chandrapur, Maharashtra 442402, India",ChIJ7QfDd9HV0jsR9d-wQirmMSE,19.965294,79.2985389,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
32,Khandare Hospital,"Sarkar Nagar, Tukum, Chandrapur, Maharashtra 442401, India",ChIJXRNeQcjV0jsRoeUZM2Zru3c,19.9692867,79.31101149999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
33,Dr. Saurabh Rajurkar,"Unnamed Road, Civil Lines, Chandrapur, Maharashtra 442402, India",ChIJR5RIM3fV0jsRZmiSEPEnhTA,19.9630576,79.2914009,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
34,WASADE Orthopedic Hospital (Orthopedic Surgeon) In Chandrapur,"Behind Axis Bank, near Janata College, Civil Lines, Chandrapur, Maharashtra 442402, India",ChIJ75x_uHfW0jsR2uph7zaG3Nk,19.9717032,79.2887686,"['doctor', 'health', 'point_of_interest', 'establishment']",Chandrapur
35,Dr. D.S. Wasnik,"Datala Rd, Near Old RTO Office, Ramnagar, Chandrapur, Maharashtra 442401, India",ChIJ9-5LkNXV0jsRplGNsYa9WaU,19.9619659,79.2910082,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
36,Dr. Dhawas Hospital,"Chandrapur - Durgapur Rd, Shivaji Nagar, D.G.Tukum, Jairaj Nagar, Tukum, Chandrapur, Maharashtra 442401, India",ChIJma2Uw7rV0jsRky5oDbU_mDc,19.9741167,79.29975189999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Chandrapur
