,place_name,address,place_id,latitude,longitude,types,city
25,दळवी हॉस्पिटल,"Barshi Rd, Jawali Plots, Barshi, Maharashtra 413401, India",ChIJLe01yzhVxDsRJzD33HlTiwY,18.2389552,75.6964576,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
26,Gajanan Maternity Hospital,"Vidya Nagar, Barshi, Maharashtra 413401, India",ChIJu-Q04hFVxDsR6Rae_QQhOcA,18.2325946,75.6793281,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
27,"Rural Hospital, Barshi","Unnamed Road, Barshi,, Adrsh Nagar, Barshi, Maharashtra 413401, India",ChIJQYDbUHFVxDsRSI4hbDHdgUk,18.2451713,75.6737524,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
28,Dr Bakre Hospital,"Sambhaji Nagar, Barshi, Maharashtra 413401, India",ChIJ10t2yx5VxDsRH1vjxOv0hRc,18.2379187,75.7017,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
29,Shaikh Hospital,"Vidya Nagar, Barshi, Maharashtra 413401, India",ChIJC6khZgxVxDsRWHSkhFFwdEc,18.2353887,75.6743656,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
30,Madhavbaug Clinic,"Behind Dr.Gulabrao Patil Hospital Chhatrapati Colony Baleshwar Naka, Chinch Rd, Barshi, 413401, India",ChIJkQlngBdVxDsRyMPn_QLZy6A,18.228518,75.68786399999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
31,kalyanraoji Bhatlawande Balrugnalay,"Sambhaji Nagar, Barshi, Maharashtra 413401, India",ChIJnfEhiqNVxDsRX3DcOVkY6A8,18.2342546,75.6964619,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
32,"Dr.Preetam Ingale,Chintamani,Eainapur Road,","Mangire Mala, Barshi, Maharashtra 413401, India",ChIJMReKlT5VxDsR0gQ0Km_YyRM,18.2359629,75.694982,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
33,Dr. Bakre Hospital,"Sambhaji Nagar, Barshi, Maharashtra 413401, India",ChIJi0GazTlVxDsRDaSXdlREub0,18.2379346,75.7014686,"['doctor', 'health', 'point_of_interest', 'establishment']",Barshi
34,Jadhavar Hospital,"Chatrapati Colony, Barshi, Maharashtra 413401, India",ChIJ_ReFQQ5VxDsRGQvt1qLaVtg,18.2318273,75.6772124,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
35,Dr Swami N R,"Datta Nagar, Sambhaji Nagar, Barshi, Maharashtra 413401, India",ChIJuQGk3zlVxDsRosrIRnbhKkc,18.2369156,75.7021422,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
36,Harshal Clinic,"Kacheri Rd, Vidya Nagar, Barshi, Maharashtra 413401, India",ChIJ_2pu4RFVxDsRlX7dOlpYAPw,18.2324231,75.6792241,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
37,Yadav Hospital,"Kurduwadi Road, Baleshwar Naka, Barshi, Maharashtra 413401, India",ChIJaTSplRdVxDsRERmdTU_VKzE,18.2298149,75.6889664,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
38,Dr.Gulabrao Patil Hospital (Shraddha Hospital),"Kurduvadi Road., SH77, Siddheshwar Nagar, Barshi, Maharashtra 413411, India",ChIJj5kldxdVxDsRYrBgMYYu1Ow,18.2291033,75.68752719999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
39,Kulkarni Hospital,"Utkarsha Colony Rd, Utkarsha Colony, Chatrapati Colony, Barshi, Maharashtra 413401, India",ChIJ9c5L1RFVxDsRGRxl1ZNJf6s,18.2306831,75.6790682,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
40,डाँ. जाधवर हाँस्पिटल,"Chatrapati Colony, Barshi, Maharashtra 413401, India",ChIJt3WkQw5VxDsRgDggzw6CVfU,18.2317085,75.6770203,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
41,Yamuna Clinic,"Adrsh Nagar, Barshi, Maharashtra 413401, India",ChIJJ3ylnw1VxDsRZuwnrrczlJI,18.2362049,75.67767169999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
42,SAISANJIVANI Hospital,"NH150E, Adrsh Nagar, Barshi, Maharashtra 413401, India",ChIJm60oeihVxDsRuKRZVlC_WJQ,18.236,75.67569999999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
43,Kadam Clinic,"Adrsh Nagar, Barshi, Maharashtra 413401, India",ChIJCzC5fQxVxDsRwmWq25mkqFI,18.2359335,75.67364270000002,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
44,Keksar Hosptal,"Subhash Nagar, Barshi, Maharashtra 413401, India",ChIJw9rz40BVxDsRFAxNMuUIKc8,18.2430922,75.69455219999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
45,Dr. Bhanavases Hospital,"Subhash Nagar, Barshi, Maharashtra 413401, India",ChIJn19FTkRVxDsRWdLwzAAphrI,18.2486875,75.69884909999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
46,Dr. Manjare Hospital and Prasuti Griha,"Barshi Rd, Adhyapak Colony, Siddheshwar Nagar, Barshi, Maharashtra 413401, India",ChIJjQnnHBpVxDsRYKSmCH_BedQ,18.227365,75.684592,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
47,Rahat Ayurved Hospital & Panchkarma Centre,"Barshi - Paranda Road, Adrsh Nagar, Barshi, Maharashtra 413401, India",ChIJMy5JAA1VxDsRtsECfEp-hSY,18.2360928,75.6766525,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
48,Talekar Hospital,"Chatrapati Colony, Barshi, Maharashtra 413401, India",ChIJKw_zKVRVxDsR9OuFwbrJpdQ,18.2266942,75.68340429999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
49,Shree Mahalaxmi Medical & General Store,"17, Alipur Rd, Jijau Nagar, Alipur Rd, Jijau Nagar, Krantisingha Nagar, Barshi, Maharashtra 413401, India",ChIJYc3XOxBVxDsR02f_pnXxL0g,18.2298049,75.6800943,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
50,Rudra Ayurved and Panchakarma Hospital,"Patil Plot, Barshi, Maharashtra 413401, India",ChIJr56cXBdVxDsRi7g9MAqcZHw,18.2288928,75.6859195,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
51,Pokale Hospital,"728, 121+22, Adhyapak Colony, Siddheshwar Nagar, Barshi, Maharashtra 413401, India",ChIJMeVtjT1VxDsRYVSgWfwHCsI,18.2278553,75.6860506,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
52,Madhekar Hospital and Nursing Home,"Juni chati galli, Mangalwar Peth, Mangire Mala, Barshi, Maharashtra 413401, India",ChIJLZC49BVVxDsR6Eygn8H91nk,18.2356894,75.6903772,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
53,Dr.Batlawande Hospital,"Chinch Rd, Siddheshwar Nagar, Barshi, Maharashtra 413401, India",ChIJyZMBGphVxDsRap7NR7okLyE,18.227774,75.6876356,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
54,Deep Dental Clinic,"Karmaveer Dr. Mamasaheb Jagdale Rd, near Union bank, Shivaji Nagar, Patil Plot, Barshi, Maharashtra 413401, India",ChIJc7IwhI9VxDsR_P-SfBNQjkw,18.230828,75.68327719999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
55,"Viraj Institute For Minimal Access Surgery & Research Center, Barshi","Subhash Nagar, Barshi, Maharashtra 413401, India",ChIJFdby40BVxDsRS218aZ_r_uM,18.2430944,75.6945338,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
56,Jawaharlal Nehru Hospital,"Bhim Nagar, Barshi, Maharashtra 413401, India",ChIJ8YN1DhZVxDsRptUd_oieKws,18.2335812,75.689488,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
57,Dr Deshmukh Hospital,"Kurduvadi Road, Pandharpur - Tuljapur - Solapur - Georai Rd, Chatrapati Colony, Barshi, Maharashtra 413411, India",ChIJ39sdFRpVxDsR1FdWx-S4bik,18.2267247,75.683532,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
58,"Bhosale Hospital,BARSHI.","Barshi - Paranda Road, Vidya Nagar, Barshi, Maharashtra 413401, India",ChIJUw8ojjNWxDsR9nnXvz_6q3w,18.2357468,75.6777632,"['hospital', 'health', 'point_of_interest', 'establishment']",Barshi
59,Shilpa Dental Clinic & Children's Hospital,"Branch 1: Kapad Bazar,Pan Khunt, Opp.To Zadbuke Kirana Store, Barshi Branch 2: Post office, Barshi - Solapur Rd, opp.to VK MART, Bhavani Peth, Barshi, Maharashtra 413401, India",ChIJLfOaQj5VxDsRnh2DL349JBQ,18.2317518,75.69557859999999,"['hospital', 'dentist', 'health', 'point_of_interest', 'establishment']",Barshi
