,place_name,address,place_id,latitude,longitude,types,city
25,Poonam Hospital,"Gandhi ward, Hinganghat, Maharashtra 442301, India",ChIJtRfxb6x60zsRxqzbuPZhBoE,20.5473243,78.8346971,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
26,Dhanshree Netralaya,"Ram Mandir Ward, Near Shani Mandir, Hinganghat, Maharashtra 442301, India",ChIJFfhhca560zsRA3GxxSwg2gM,20.5503654,78.8326158,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
27,Snehal Labhne,"Sindhi Colony, Hinganghat, Maharashtra 442301, India",ChIJrf_vV1Jl0zsRZuX238scG8w,20.5505728,78.8411405,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
28,Shriji Dental Care,"Dag Borkhedi, Hinganghat, Maharashtra 442301, India",ChIJSwujiLJ60zsRuH30vWx8tyY,20.553241,78.835715,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
29,Khilekar Bal Rugnalay,"Dag Borkhedi, Hinganghat, Maharashtra 442301, India",ChIJ_VhfHK160zsRLiMiTJdeCBY,20.5498283,78.83631849999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
30,Gawarment Hoshpital,"Sindhi Colony, Hinganghat, Maharashtra 442301, India",ChIJrf_vV1Jl0zsRSavStggEkl8,20.5505728,78.8411405,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
31,Sanghvi Hospital for woman and child.,"main Road,, jain Mandir Ward, Hinganghat, Maharashtra 442301, India",ChIJh-E87rJ60zsR7qu-_eRhHOw,20.5500066,78.83578779999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
32,YASHODA HOSPITAL (Pediatric & Eye Care),"Nannasha Ward, Jangona, Hinganghat, Maharashtra 442301, India",ChIJX_4ws4Bl0zsRdh2plp6nfW8,20.5522246,78.84025770000001,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
33,Dr. Feddewar Hospital,"Adarsh Nagar, Hinganghat, Maharashtra 442301, India",ChIJq6qq501l0zsRp67JmfSH5YQ,20.5542545,78.84339589999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
34,ECIS Disperency,"Sindhi Colony, Hinganghat, Maharashtra 442301, India",ChIJx2-_Hq160zsR_2tkSTuCuNQ,20.5498791,78.83658,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
35,Dr Murar Homoeopathic Hospital Hinganghat - Dr Praful Murar,"Dr Ambedkar Square, near Mahalaxmi Medical, Hinganghat, Maharashtra 442301, India",ChIJLcsvSah60zsRoZpR8joq1LM,20.5513913,78.8417475,"['health', 'point_of_interest', 'establishment']",Hinganghat
36,Mukhi Hospital,"Jain Mandir Ward, Hinganghat, Civil Lines, New Delhi, Delhi, India",ChIJa4rcHa160zsR9t4JH14hzK4,20.5496914,78.8364613,"['hospital', 'health', 'point_of_interest', 'establishment']",Hinganghat
