,place_name,address,place_id,latitude,longitude,types,city
25,"shrikamal hospital,Rathi","Achalpur - Paratwada Connecting Rd, Near S.T. Stand, Harde Nagar, Paratwada, Maharashtra 444805, India",ChIJYzwjzHjz1jsRrt005z7kdYI,21.287474,77.51791539999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
26,Dr. Indranil Thakre Hospital,"Achalpur - Paratwada Connecting Rd, Harde Nagar, Paratwada, Maharashtra 444805, India",ChIJ9zqGUH_z1jsRZd5GlvLNTF4,21.2884159,77.51660559999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
27,Sanjivani Hospital,"Maharashtra, Ghamodiya Plot, Harde Nagar, Paratwada, Maharashtra 444805, India",ChIJtyIyiXjz1jsRKkRPmg_jXm4,21.2851444,77.5170254,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
28,Dafale Hospital,"Harde Nagar, Paratwada, Maharashtra 444805, India",ChIJi7k3mHjz1jsR0zg1Im_cPcI,21.2860942,77.5167129,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
29,Chishtiya Clinic,"Thasil Rd, Farmanpura, Achalpur, Maharashtra 444806, India",ChIJsY1J77vz1jsRwmaA1xgi49c,21.2554816,77.50902769999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
30,Khandelwal Ayurveda Hospital,"Harde Nagar, Paratwada, Maharashtra 444805, India",ChIJQ8EKKoDz1jsRo5vHONbN4jY,21.2824521,77.5162952,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
31,Anjali Hospital,"Civil Lines, Paratwada, Maharashtra 444805, India",ChIJM4HJhH701jsRuI3RYlzYLHQ,21.2986437,77.51250639999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
32,Rilif Clinical LAB,"Devali, Bilanpura, Achalpur, Maharashtra 444806, India",ChIJLylg86_z1jsR_ARXIEKf4fI,21.2547636,77.51008279999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
33,KHAN HOSPITAL,"Nooru Miya Masjid Ashrafpura, Achalpur, Maharashtra 444806, India",ChIJvwV4NVXz1jsRvXVEDwEA7ps,21.2581232,77.5098783,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
34,Astha Bal Rugnalay,"Achalpur, Maharashtra 444808, India",ChIJAw5Ersvw1jsR2NBqDS4J-Z8,21.2815917,77.4046838,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
35,Agraja Clinical Laboratory,"Bilanpura, Achalpur, Maharashtra 444806, India",ChIJzT2DVxHz1jsRqr0qfvV-iTY,21.2590382,77.5137893,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
36,Bhansali Hospital,"Kandali Rd, Vakil Line, Bhoipura, Paratwada, Maharashtra 444805, India",ChIJ_d8a-4b01jsR5OLnawjB9Oo,21.3019513,77.5194853,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
37,Gulhane Hospital,"Bhoipura, Paratwada, Maharashtra 444805, India",ChIJ1WNp4ob01jsRxba86VQVoOo,21.3015435,77.51902059999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
38,Dr M.S Shaikh D H M S,"Mahirabpura, Achalpur, Maharashtra 444806, India",ChIJP4Wdmbrz1jsRN7vGfCsqfTY,21.257927,77.50287639999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
39,Bardia Hospital,"MH MSH 6, Harde Nagar, Paratwada, Maharashtra 444805, India",ChIJjzAS13jz1jsR3m0kejXE1Uc,21.2872413,77.51871059999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
40,Thakre Hospital,"lic square road, Achalpur, Maharashtra, India",ChIJh8HzWH_z1jsRom_jUnB4a90,21.2886096,77.5161865,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
41,AMIR MEDICAL,"Mominpura, Achalpur, Maharashtra 444806, India",ChIJA2-fGxLz1jsRDcdzYwJdI_s,21.2615078,77.5097308,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
42,Dr. Ram Thakare Children Hospital,"444805, Datta Nagar, Pensionpura, Paratwada, Maharashtra 444805, India",ChIJ9XqeCoD01jsRYSKPvfnfl3Y,21.2948687,77.51608759999999,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
43,Raikwar Hospital,"MAIN ROAD, MH MSH 6, Datta Nagar, Pensionpura, Paratwada, Maharashtra 444805, India",ChIJWesDCYD01jsRs1fpeTx2XmE,21.2944652,77.5162857,"['hospital', 'health', 'point_of_interest', 'establishment']",Achalpur
